"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5ND2AEOcEZX4xD1w0Mgl5W","Holiday on the Moon","spotify:artist:09mvgMBvJkxarNIDGdwPWg","Love and Rockets","spotify:album:2XJblHmHQJiopDHW3aUaWg","Sorted! The Best Of","spotify:artist:09mvgMBvJkxarNIDGdwPWg","Love and Rockets","2002-09-02","https://i.scdn.co/image/ab67616d0000b273a5a275c59e8cf55c42723087","1","6","365706","","false","0","GBAZP8600049","spotify:user:sebastianelisapfeifer","2021-07-21T20:08:29Z"
"spotify:local:Der+wahre+Heino:Deutschland:Deutschland:156","Deutschland","","Der wahre Heino","","Deutschland","","","","","0","0","156000","","false","0","","spotify:user:sebastianelisapfeifer","2021-07-21T20:09:02Z"
"spotify:local:Julian+W.:42:Der+Protest+Song:198","Der Protest Song","","Julian W.","","42","","","","","0","0","198000","","false","0","","spotify:user:sebastianelisapfeifer","2021-07-21T20:09:04Z"
"spotify:track:5XTdMVT5i5qcfyTXWxhxVZ","Ghost Song","spotify:artist:1QB4oo4JbSRdxNyidIuD0W, spotify:artist:22WZ7M8sxp5THdruNY3gXt","Jim Morrison, The Doors","spotify:album:7qj6lZyChZxDGAqzTArHHQ","An American Prayer","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","1978","https://i.scdn.co/image/ab67616d0000b273661df6aa776da029b6802c0e","1","2","170666","https://p.scdn.co/mp3-preview/0d1d1dd90ec47e463aa1e78626c2a33f936c6638?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USEE11200219","spotify:user:sebastianelisapfeifer","2021-07-21T20:09:26Z"
"spotify:track:0nLiqZ6A27jJri2VCalIUs","Nothing Else Matters","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:2Kh43m04B1UkVcpcRa1Zug","Metallica","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1991-08-12","https://i.scdn.co/image/ab67616d0000b273cf84c5b276431b473e924802","1","8","388266","https://p.scdn.co/mp3-preview/05659fbb6426fc9ecc7e08cf86b049226190578d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","GBF089190020","spotify:user:sebastianelisapfeifer","2021-07-21T20:10:42Z"
"spotify:track:37Tmv4NnfQeb0ZgUC4fOJj","Sultans Of Swing","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","spotify:album:2rCS6Xwx32V27pvgFzLzlT","Dire Straits","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","1978-10-07","https://i.scdn.co/image/ab67616d0000b2739dfee5404d5e0763998c958e","1","6","348400","https://p.scdn.co/mp3-preview/999b0d5c54c447b40ae8cab628ecf44ad850d736?cid=9950ac751e34487dbbe027c4fd7f8e99","false","85","GBF089601041","spotify:user:sebastianelisapfeifer","2021-07-21T20:10:42Z"
"spotify:track:1UWGkn34CD31VQfdi4D8Zp","Bad Company","spotify:artist:5t28BP42x2axFnqOOMg3CM","Five Finger Death Punch","spotify:album:6UVYgnSnY4ytapGgBY4BzZ","War is the Answer","spotify:artist:5t28BP42x2axFnqOOMg3CM","Five Finger Death Punch","2009-09-22","https://i.scdn.co/image/ab67616d0000b273021dd6fc31a42ac4e4ab778c","1","12","262440","https://p.scdn.co/mp3-preview/93266f27011864d0bc4ab25b6a879f0b630e0f5a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","US5Z50900004","spotify:user:sebastianelisapfeifer","2021-07-21T20:10:42Z"
"spotify:track:2vCiegqBoXQ9KHkpLCo81W","Spancil Hill","spotify:artist:0092CdkK0JeNn5HJnaPTsZ","The Prodigals","spotify:album:5PYw0o44cjluDwflM0ev3I","Whiskey Asylum (Select Prodigals Tracks 1999-2009)","spotify:artist:0092CdkK0JeNn5HJnaPTsZ","The Prodigals","2008-12-04","https://i.scdn.co/image/ab67616d0000b2733b467308da03cb988487ed85","1","3","223200","https://p.scdn.co/mp3-preview/4ab64e787cacd63fda4621863fdfb1c23509eba8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","uscgh0932040","spotify:user:sebastianelisapfeifer","2021-07-21T20:10:57Z"
"spotify:track:0pL0shvocvv2bjvmsomIT4","Spancill Hill","spotify:artist:1VbWUxZTRNY2gw3qZ1tg9W","The Corrs","spotify:album:7ikWEipHEl6zuKXOvc77hY","Home","spotify:artist:1VbWUxZTRNY2gw3qZ1tg9W","The Corrs","2005-09-26","https://i.scdn.co/image/ab67616d0000b2733a2f7ee31f093e9f6aefe2fe","1","2","308773","https://p.scdn.co/mp3-preview/042d86f47b515c73f2a51a5574531984fddba292?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","GBAHS0500354","spotify:user:sebastianelisapfeifer","2021-07-21T20:13:05Z"
"spotify:track:536L9C0N7vhYdibCJx3cI2","The Wreck of the Edmund Fitzgerald","spotify:artist:23rleGXVOVVgTk3xgtmfE4","Gordon Lightfoot","spotify:album:7Ah40XNSL08oO3p0RAGro8","Summertime Dream","spotify:artist:23rleGXVOVVgTk3xgtmfE4","Gordon Lightfoot","1976","https://i.scdn.co/image/ab67616d0000b273d9088b1e7d1f82db2a0f3d54","1","2","389280","https://p.scdn.co/mp3-preview/f5bfb0618cbc5b83ace5586e63dbc3215e2bc836?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USRE10901163","spotify:user:sebastianelisapfeifer","2021-07-21T20:13:09Z"
"spotify:track:2kAGav71o9LAB9Wp4bQ9yw","Junge","spotify:artist:0cbL6CYnRqpAxf1evwUVQD","Die Ärzte","spotify:album:3C4BUBKtD3O6HsSheKElzb","Festival Summer 2008 (SET)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2008-06-13","https://i.scdn.co/image/ab67616d0000b2730e1b86326ee8e401e7a6de27","1","11","187533","","false","0","DEUM70708300","spotify:user:sebastianelisapfeifer","2021-07-21T20:17:30Z"
