"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:0spU8cIE8h5IM3wl9FT5YR","Black Friday Rule","spotify:artist:5kQGFREO5FzMBMsAO3cEtj","Flogging Molly","spotify:album:17DfzMvhWL7EjCdqWpqj9P","Swagger","spotify:artist:5kQGFREO5FzMBMsAO3cEtj","Flogging Molly","2000-03-07","https://i.scdn.co/image/ab67616d0000b273b627b2325f99859942c81ca4","1","8","421106","","false","0","USA6G0021908","spotify:user:sebastianelisapfeifer","2021-07-18T18:31:47Z"
"spotify:track:6kRz6Juetg9FgBm7PB1jDl","Master Of Puppets","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:6guCvI0bp0HVPhIIiKzvYj","Master Of Puppets","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1986-03-03","https://i.scdn.co/image/ab67616d0000b2737577bec9c216a902d2f78309","1","2","515240","","false","0","GBAMC8600001","spotify:user:sebastianelisapfeifer","2021-07-18T18:33:05Z"
"spotify:track:2RaA6kIcvomt77qlIgGhCT","Breaking the Law","spotify:artist:2tRsMl4eGxwoNabM08Dm4I","Judas Priest","spotify:album:5bqtZRbUZUxUps8mrO9tGY","British Steel","spotify:artist:2tRsMl4eGxwoNabM08Dm4I","Judas Priest","1980","https://i.scdn.co/image/ab67616d0000b273be0e5ebab8c61469b1ff9f62","1","3","153840","https://p.scdn.co/mp3-preview/2cb1d059304223a0ad3603e7f7d60dcfc6de3e7f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","GBBBN8000007","spotify:user:sebastianelisapfeifer","2021-07-18T18:33:15Z"
"spotify:track:0TI8TP4FitVPoEHPTySx48","Iron Man","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","spotify:album:132qAo1cDiEJdA3fv4xyNK","Paranoid (2009 Remastered Version)","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","1970-09-18","https://i.scdn.co/image/ab67616d0000b2739683e5d7361bb80bfb00f46d","1","4","354773","https://p.scdn.co/mp3-preview/0c2a5461bc0e5d1b31eab2ac357adb3e8cd01a9c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","GBAJE7000085","spotify:user:sebastianelisapfeifer","2022-11-14T21:32:15Z"
"spotify:track:6qn5Ysxo9H4z4QgEvwg1SK","Easy Livin'","spotify:artist:45O9BwPMyywM755SYUK0sP","Uriah Heep","spotify:album:0kOW78XBGL598LEvB2JjAz","Demons and Wizards (Deluxe Edition)","spotify:artist:45O9BwPMyywM755SYUK0sP","Uriah Heep","1972-05-19","https://i.scdn.co/image/ab67616d0000b2739671ac39b18039cab8a8f643","1","3","156626","","false","0","USMR17287066","spotify:user:sebastianelisapfeifer","2021-07-18T18:33:22Z"
"spotify:track:3MXA2BkBk0lSuMpRoM7SK2","The Trooper - 1998 Remastered Version","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","spotify:album:1CmH2OG9IxRZTtmMXFlVoh","Piece of Mind (1998 Remastered Version)","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","1983","https://i.scdn.co/image/ab67616d0000b273b5cdcf1ef2e36735fdfd4185","1","5","250946","","false","0","GBAYE9801390","spotify:user:sebastianelisapfeifer","2021-07-18T18:33:28Z"
"spotify:track:3XRYNy2nrlqwEZnpsGMGXk","Crawling After You","spotify:artist:5LtAyeDVOVcydj65LvgICY","Bass Drum of Death","spotify:album:6bWVmFgKpzilQmjwk2YrVv","Bass Drum Of Death","spotify:artist:5LtAyeDVOVcydj65LvgICY","Bass Drum of Death","2013-05-27","https://i.scdn.co/image/ab67616d0000b273a009eeb32887e7319c05cd15","1","8","229946","","false","0","USD8D1314008","spotify:user:sebastianelisapfeifer","2021-07-18T18:38:59Z"
"spotify:track:3vhKrSxe3fRuS5Ogis76VO","Flight of Icarus - 2015 Remaster","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","spotify:album:7I9Wh2IgvI3Nnr8Z1ZSWby","Piece of Mind (2015 Remaster)","spotify:artist:6mdiAmATAx73kdxrNrnlao","Iron Maiden","1983","https://i.scdn.co/image/ab67616d0000b2732277d1a849a63c7075ec38ff","1","3","230760","https://p.scdn.co/mp3-preview/9ff88115af8a3a3f0f9cd5fa4a3b12ea2aba21bf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","GBCHB1800030","spotify:user:sebastianelisapfeifer","2022-10-29T19:48:48Z"
"spotify:track:5hVepr5CHiTGtJY5bP4i5n","No One Like You","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","spotify:album:4vQ96yyyYbaeTQujH3iTtd","Comeblack","spotify:artist:27T030eWyCQRmDyuvr1kxY","Scorpions","2011-11-07","https://i.scdn.co/image/ab67616d0000b2739f2023d391c3bd4acf4d51c6","1","2","246533","https://p.scdn.co/mp3-preview/9f6a1699e90efdb933b455b2a2dbb1b9e478156b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","DEE861101518","spotify:user:sebastianelisapfeifer","2021-07-18T18:39:14Z"
"spotify:track:0jqK7sGTLsHPkQrrcrGuKD","Still Waiting","spotify:artist:0qT79UgT5tY4yudH9VfsdT","Sum 41","spotify:album:2iOJEUCKJaYseov1qA8ot8","Does This Look Infected?","spotify:artist:0qT79UgT5tY4yudH9VfsdT","Sum 41","2002-01-01","https://i.scdn.co/image/ab67616d0000b273d6176a711e031d6522840c52","1","4","158733","https://p.scdn.co/mp3-preview/c5e47340dff047c7d5b5b598f89d4de27f024357?cid=9950ac751e34487dbbe027c4fd7f8e99","true","76","USIR20200792","spotify:user:sebastianelisapfeifer","2021-07-18T18:49:10Z"
"spotify:track:0f9h8awV1X4jSllHXXYdfX","Sharp Dressed Man","spotify:artist:2AM4ilv6UzW0uMRuqKtDgN","ZZ Top","spotify:album:20ZZfEgbODMenFN8EKlVFh","ZZ Top's Greatest Hits","spotify:artist:2AM4ilv6UzW0uMRuqKtDgN","ZZ Top","1992-04-13","https://i.scdn.co/image/ab67616d0000b27349f0924c4d6af1dee8623f0b","1","2","251946","https://p.scdn.co/mp3-preview/08e5afea8fddc650ee1ce68c19265f665fea58e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","USWB19902781","spotify:user:sebastianelisapfeifer","2021-07-18T18:52:10Z"
