"Track-URI","Track-Name","Künstler-URI(s)","Künstlername(n)","Album-URI","Album-Name","Album-Künstler-URI(s)","Album-Künstlername(n)","Veröffentlichungsdatum des Albums","Album-Bild-URL","Disc-Nummer","Track-Nummer","Track-Dauer (ms)","Track-Vorschau-URL","Explizit","Beliebtheit","ISRC","Hinzugefügt von","Hinzugefügt am"
"spotify:track:0Ykp6XT83Ews6B7Dr1plzm","Run on the Banks","spotify:artist:0w8r7Pn1wm1SCegYhVIQtJ","The Stanfields","spotify:album:1Ztf1pTaukTauE3EC2rcak","Death & Taxes","spotify:artist:0w8r7Pn1wm1SCegYhVIQtJ","The Stanfields","2012-09-18","https://i.scdn.co/image/ab67616d0000b2735e34ae410e516bda6194f649","1","2","264186","https://p.scdn.co/mp3-preview/3baf989f94afbc1a430b0ccff69c5199dcce2349?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","CA1MD1200002","spotify:user:sebastianelisapfeifer","2017-05-24T16:51:01Z"
"spotify:track:50lDKesjopZCSsdj5XiIro","An Eye for an Eye","spotify:artist:0J977zTDg7hMWEJtbQ9spK","Ahead to the Sea","spotify:album:413hoNaQlUjzWO9zGxWW8X","Welcome to the Folk-Punk Show","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","2015-01-09","https://i.scdn.co/image/ab67616d0000b27334a32465207ecbac7aa79693","1","11","192093","https://p.scdn.co/mp3-preview/0fee1116ff208e9bc4922b254ab99189314eddbc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","DEAR40600912","spotify:user:sebastianelisapfeifer","2017-05-25T10:03:15Z"
"spotify:track:0P8opaGei1hqbdcSVZQcCG","The Foggy Dew","spotify:artist:72RvmgEg2omdlMV9aExO6a","The Dubliners","spotify:album:17kdM63lbBiPHvYAN2x2Ex","The Best of the Dubliners - Irish Favorites","spotify:artist:72RvmgEg2omdlMV9aExO6a","The Dubliners","2016-09-09","https://i.scdn.co/image/ab67616d0000b273135a9328354efc68846580dd","1","9","199509","https://p.scdn.co/mp3-preview/b1c0dd6cbf04da5b159e17633c0a814a33c4a2cd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","US6R21506021","spotify:user:sebastianelisapfeifer","2018-04-09T13:59:03Z"
"spotify:track:3XptFytqEsjTVvFK8pR674","Spancil Hill","spotify:artist:72RvmgEg2omdlMV9aExO6a","The Dubliners","spotify:album:1lPg0ArV8NHFBijbsv4d9Z","Ireland's No.1 Folk Group","spotify:artist:72RvmgEg2omdlMV9aExO6a","The Dubliners","2004","https://i.scdn.co/image/ab67616d0000b2732435528c09835a34190ec44a","2","6","247080","https://p.scdn.co/mp3-preview/bbe79c8f2a3bc3c5d43fe88596e5efac42d62415?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","IEAOF0500018","spotify:user:sebastianelisapfeifer","2018-04-09T13:59:11Z"
"spotify:track:1ckIV7AQk579TO4rDPp3Sj","Rocky Road to Dublin","spotify:artist:72RvmgEg2omdlMV9aExO6a","The Dubliners","spotify:album:1Kteim201C8ceX7PhStyqw","Milestones","spotify:artist:72RvmgEg2omdlMV9aExO6a","The Dubliners","1995","https://i.scdn.co/image/ab67616d0000b273438b676191c34e240038b2af","1","2","152733","https://p.scdn.co/mp3-preview/0daddb82bac033215e3225d09ed0da367bd547ac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAJE9500301","spotify:user:sebastianelisapfeifer","2018-04-09T13:59:46Z"
"spotify:track:0AiSo4v501j6HedGoX6shN","The Lifeboat Mona","spotify:artist:72RvmgEg2omdlMV9aExO6a","The Dubliners","spotify:album:1xPhTYpsGD1Pl314uxTClj","Now","spotify:artist:72RvmgEg2omdlMV9aExO6a","The Dubliners","2011-03-11","https://i.scdn.co/image/ab67616d0000b273215d210533590ae0965a2c0c","1","8","244786","https://p.scdn.co/mp3-preview/b9748b90165dbbb2394af587e1691e6561af10c6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","IEAOF0700031","spotify:user:sebastianelisapfeifer","2018-04-09T13:59:57Z"
"spotify:track:0k0BQTVVAcufuV6G2u8Rc8","Springhill Mining Disaster","spotify:artist:72RvmgEg2omdlMV9aExO6a","The Dubliners","spotify:album:4HGFLC49lxfA1E3Zz9XkIk","20 Original Greatest Hits","spotify:artist:72RvmgEg2omdlMV9aExO6a","The Dubliners","2016-07-29","https://i.scdn.co/image/ab67616d0000b2735d75d9e7b2239bbed3946a56","1","12","243946","https://p.scdn.co/mp3-preview/85acdf0bdd1e255773fbafdabc7ad46802d3b068?cid=9950ac751e34487dbbe027c4fd7f8e99","false","14","IEAOF1600051","spotify:user:sebastianelisapfeifer","2018-04-09T14:00:09Z"
"spotify:track:02w6x7aiYr4cBWSOG499ce","No Excuse","spotify:artist:0J977zTDg7hMWEJtbQ9spK","Ahead to the Sea","spotify:album:413hoNaQlUjzWO9zGxWW8X","Welcome to the Folk-Punk Show","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","2015-01-09","https://i.scdn.co/image/ab67616d0000b27334a32465207ecbac7aa79693","1","10","187666","https://p.scdn.co/mp3-preview/668f5e9ffa4a6f6c826029d7968bc411081ba1fe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","DEAR40600917","spotify:user:sebastianelisapfeifer","2018-04-09T14:04:41Z"
"spotify:track:5xoGGfMdsLZtW1om3p2Jdf","The Wasted","spotify:artist:68m4duH7rXYs4iN1N9Sas1","Graveyard Johnnys","spotify:album:413hoNaQlUjzWO9zGxWW8X","Welcome to the Folk-Punk Show","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","2015-01-09","https://i.scdn.co/image/ab67616d0000b27334a32465207ecbac7aa79693","1","17","250560","https://p.scdn.co/mp3-preview/bac2a4951c4ca3f199ead620e400da79c85f84d4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEG101115009","spotify:user:sebastianelisapfeifer","2018-04-09T14:12:24Z"
"spotify:track:1Vhvnxuga7p5WDMLNmJnLD","The Pot & Kettle","spotify:artist:0w2KUuMj7dvP8dV4tzoltd","The Rumjacks","spotify:album:55HrJwddGzdqsLDjUNr1UL","Sleepin' Rough","spotify:artist:0w2KUuMj7dvP8dV4tzoltd","The Rumjacks","2016-08-05","https://i.scdn.co/image/ab67616d0000b273adfe1a139bdf812ded909217","1","12","358253","https://p.scdn.co/mp3-preview/4c18382cbd99bda97e8787da8aaafa696e61a8cd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","AUAB01600196","spotify:user:sebastianelisapfeifer","2018-04-09T14:17:36Z"
