"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:0bvpSvOYt4KTfZIZJmyFOs","White Wedding","spotify:artist:7lzordPuZEXxwt9aoVZYmG","Billy Idol","spotify:album:2PSsUGkAAAnBmUUSNBU6se","Vital Idol","spotify:artist:7lzordPuZEXxwt9aoVZYmG","Billy Idol","1985","https://i.scdn.co/image/ab67616d0000b273de3a001606041808a9217c40","1","1","506226","https://p.scdn.co/mp3-preview/47efb3d4e69be609cbbe1ad19aaead4e97808a9b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:sebastianelisapfeifer","2021-01-02T12:26:29Z"
"spotify:track:53ydGQZ1AgkPGPwd2iwiKc","Love Like A Man","spotify:artist:7nkLRaWHImCvWGHdNGnhVE","Ten Years After","spotify:album:23K9VQeaaFKzmyEg2Z4V0u","The Best Of Ten Years After","spotify:artist:7nkLRaWHImCvWGHdNGnhVE","Ten Years After","1991","https://i.scdn.co/image/ab67616d0000b273ef39931917a08ff266ff535f","1","13","456626","","false","0","spotify:user:sebastianelisapfeifer","2021-01-02T12:27:12Z"
"spotify:track:3JRoZqOoTuQu6pI1prK7QC","Ghost Dance","spotify:artist:0vYkHhJ48Bs3jWcvZXvOrP","Patti Smith","spotify:album:1p6cWoueuunhpgy6131zAd","Easter","spotify:artist:0vYkHhJ48Bs3jWcvZXvOrP","Patti Smith","1978","https://i.scdn.co/image/ab67616d0000b273a28eabe111f67a386e75a31a","1","4","283400","https://p.scdn.co/mp3-preview/da2321fa1a2037731074658be37e5014e45fc582?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:sebastianelisapfeifer","2021-01-02T12:28:15Z"
"spotify:track:3PGAgwFWnFCisvjb3rLyuh","Piece Of My Heart","spotify:artist:4NgfOZCL9Ml67xzM0xzIvC","Janis Joplin","spotify:album:3Z0LdhZyBaeniH7m9VpSrR","Introducing the Dwights","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2007-07-17","https://i.scdn.co/image/ab67616d0000b2734094cb2d91b2a33de8730012","1","13","253804","https://p.scdn.co/mp3-preview/92016a0289ab7890e6f86b4ee78f59603a743a48?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:sebastianelisapfeifer","2021-01-02T12:31:14Z"
"spotify:track:44sw25l5s3dUQx38QQ4hix","Summertime","spotify:artist:4J69yWrKwWJgjv3DKTZcGo","Big Brother & The Holding Company","spotify:album:73atzd4xK9PMS4iGanT9un","Janis Joplin's Greatest Hits","spotify:artist:4NgfOZCL9Ml67xzM0xzIvC","Janis Joplin","1973-07-01","https://i.scdn.co/image/ab67616d0000b27341cc2ddcdfde9cf9842d6371","1","2","238426","","false","0","spotify:user:sebastianelisapfeifer","2021-01-02T12:31:21Z"
"spotify:track:4WFVX3E568hdAixIj3U222","Strange Days","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","spotify:album:6v5IVMmY1IvWtbfnQoiFSf","Strange Days","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","1967-09-25","https://i.scdn.co/image/ab67616d0000b27386339e6cd71cc2a167451ee5","1","1","186560","https://p.scdn.co/mp3-preview/45247210c6390a3dc148e6bd17edc57224c636a7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","spotify:user:sebastianelisapfeifer","2021-01-02T12:31:39Z"
"spotify:track:4kPSjEg8u1U4pg2dHHMmtf","Dancing Barefoot","spotify:artist:0vYkHhJ48Bs3jWcvZXvOrP","Patti Smith","spotify:album:5Azni9In90zMkWAFgWh6RE","Wave","spotify:artist:0vYkHhJ48Bs3jWcvZXvOrP","Patti Smith","1979","https://i.scdn.co/image/ab67616d0000b273297dd2e5a0e6f916364eddc8","1","2","256533","https://p.scdn.co/mp3-preview/9229f4861ea01d5449b3fc04110c064e590a046e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:sebastianelisapfeifer","2021-01-02T12:31:51Z"
"spotify:track:3Od5XBElZqm5N6rr86LS5r","Rain","spotify:artist:49DW3KvkyjHO35mK1JnSyS","The Cult","spotify:album:2hallpchkYldMa5lGGf1Ko","Love","spotify:artist:49DW3KvkyjHO35mK1JnSyS","The Cult","1985-10-18","https://i.scdn.co/image/ab67616d0000b27383803df78b7dd21d4fed27e4","1","5","236466","https://p.scdn.co/mp3-preview/08c4fd58f72449dbf53a104700c022bef00f2f5f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:sebastianelisapfeifer","2021-01-02T12:42:36Z"
"spotify:track:52bzQkgk8TznulGvKOPQTK","Man On The Silver Mountain","spotify:artist:6SLAMfhOi7UJI0fMztaK0m","Rainbow","spotify:album:3LXOrVXLXwRiOguE446OZo","Ritchie Blackmore's Rainbow","spotify:artist:6SLAMfhOi7UJI0fMztaK0m","Rainbow","1975-01-01","https://i.scdn.co/image/ab67616d0000b2733626f32e555553b537a6493f","1","1","277226","https://p.scdn.co/mp3-preview/2b04e2ed084ba29891aa061bfab08f31af0786d3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","spotify:user:sebastianelisapfeifer","2021-01-02T12:42:43Z"
"spotify:track:7aE5WXu5sFeNRh3Z05wwu4","Wish You Were Here - 2011 Remaster","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","spotify:album:6uvBKDGlJAYLH5Vy6RQVsc","Wish You Were Here (Remastered Version)","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","1975-09-12","https://i.scdn.co/image/ab67616d0000b273df3aa3f27dfda3285ca7a2e5","1","4","304200","https://p.scdn.co/mp3-preview/df0b7e57c6fe2cdace7180c9ac7dd60d5ab2e7f2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:sebastianelisapfeifer","2021-01-02T12:45:57Z"
"spotify:track:00qOE7OjRl0BpYiCiweZB2","Juke Box Hero","spotify:artist:6IRouO5mvvfcyxtPDKMYFN","Foreigner","spotify:album:2Pw51hAGvWpTA3AYl2WVuu","4 (Expanded)","spotify:artist:6IRouO5mvvfcyxtPDKMYFN","Foreigner","1981","https://i.scdn.co/image/ab67616d0000b27362d48acfd5073491df46f7ac","1","2","259800","https://p.scdn.co/mp3-preview/d270847e8b47440f530df1d91b72eebc12cdc507?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","spotify:user:sebastianelisapfeifer","2021-01-02T12:49:07Z"
"spotify:track:5xoGGfMdsLZtW1om3p2Jdf","The Wasted","spotify:artist:68m4duH7rXYs4iN1N9Sas1","Graveyard Johnnys","spotify:album:413hoNaQlUjzWO9zGxWW8X","Welcome to the Folk-Punk Show","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2015-01-09","https://i.scdn.co/image/ab67616d0000b27334a32465207ecbac7aa79693","1","17","250560","https://p.scdn.co/mp3-preview/b0413838c6d1a796c44e791f03d99c8bb06bfd37?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","spotify:user:sebastianelisapfeifer","2021-01-02T12:51:56Z"
"spotify:track:37Tmv4NnfQeb0ZgUC4fOJj","Sultans Of Swing","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","spotify:album:2rCS6Xwx32V27pvgFzLzlT","Dire Straits","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","1978-10-07","https://i.scdn.co/image/ab67616d0000b2739dfee5404d5e0763998c958e","1","6","348400","https://p.scdn.co/mp3-preview/cac3c316f8767feceef9865872233d55145b79fd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","spotify:user:sebastianelisapfeifer","2021-01-02T12:52:13Z"
"spotify:track:7FtRUrOEDUHTvenvp1BqZo","Catch The Rainbow","spotify:artist:6SLAMfhOi7UJI0fMztaK0m","Rainbow","spotify:album:3LXOrVXLXwRiOguE446OZo","Ritchie Blackmore's Rainbow","spotify:artist:6SLAMfhOi7UJI0fMztaK0m","Rainbow","1975-01-01","https://i.scdn.co/image/ab67616d0000b2733626f32e555553b537a6493f","1","4","396466","https://p.scdn.co/mp3-preview/3c2ba699066c58f577eb9819134bda95060236f3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:sebastianelisapfeifer","2021-01-02T12:52:33Z"
"spotify:track:4BP3uh0hFLFRb5cjsgLqDh","Fortunate Son","spotify:artist:3IYUhFvPQItj6xySrBmZkd","Creedence Clearwater Revival","spotify:album:31q47gQszFt0CddSyMksgO","Willy And The Poor Boys (Expanded Edition)","spotify:artist:3IYUhFvPQItj6xySrBmZkd","Creedence Clearwater Revival","1969-11-02","https://i.scdn.co/image/ab67616d0000b2739f39192f9f8ca1c90847b3e5","1","6","140773","https://p.scdn.co/mp3-preview/e5f046bad2c70464086c48ed2a5dec2b1c1114e7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","spotify:user:sebastianelisapfeifer","2021-01-02T12:55:35Z"
"spotify:track:5XTdMVT5i5qcfyTXWxhxVZ","Ghost Song","spotify:artist:1QB4oo4JbSRdxNyidIuD0W, spotify:artist:22WZ7M8sxp5THdruNY3gXt","Jim Morrison, The Doors","spotify:album:7qj6lZyChZxDGAqzTArHHQ","An American Prayer","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","1978","https://i.scdn.co/image/ab67616d0000b273661df6aa776da029b6802c0e","1","2","170666","https://p.scdn.co/mp3-preview/5c9b482a2b2ec979dce9197d5d39eb62d9b1dcf6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","spotify:user:sebastianelisapfeifer","2021-01-02T12:55:45Z"
"spotify:track:4JMRpe5sUhYjOlf0JE4BT8","A Feast of Friends","spotify:artist:1QB4oo4JbSRdxNyidIuD0W","Jim Morrison","spotify:album:7qj6lZyChZxDGAqzTArHHQ","An American Prayer","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","1978","https://i.scdn.co/image/ab67616d0000b273661df6aa776da029b6802c0e","1","20","130573","https://p.scdn.co/mp3-preview/e108d789791c81c6d716e7cf7effef0623ec8800?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:sebastianelisapfeifer","2021-01-02T12:55:50Z"
"spotify:track:4km7pPzS1RkglFvRMAn4LH","Once Upon A Time In The West - Live At Hammersmith Odeon, London/1983","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","spotify:album:7JLiApdEm6DhYEdK3cop0v","Alchemy: Dire Straits Live","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","1984-03-14","https://i.scdn.co/image/ab67616d0000b273e91a60ba9b9b1591b1e26eb6","1","1","780760","https://p.scdn.co/mp3-preview/6d8685d422c05d9809708544c28f2c03aa22e803?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:sebastianelisapfeifer","2021-01-02T13:10:51Z"
"spotify:track:5uvosCdMlFdTXhoazkTI5R","Light My Fire","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","spotify:album:1jWmEhn3ggaL6isoyLfwBn","The Doors","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","1967-01-04","https://i.scdn.co/image/ab67616d0000b2735b96a8c5d61be8878452f8f1","1","6","429760","https://p.scdn.co/mp3-preview/5911a656a5aaaa7aa9de629fefad8d506e5ef3a2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","spotify:user:sebastianelisapfeifer","2021-01-02T13:21:47Z"
"spotify:track:6Z435tBPT5JamUR9dN7y8y","The Temple Of The King","spotify:artist:6SLAMfhOi7UJI0fMztaK0m","Rainbow","spotify:album:0RsJGRspEXnzwNMBAdrV3u","Ritchie Blackmore's Rainbow (Remastered)","spotify:artist:6SLAMfhOi7UJI0fMztaK0m","Rainbow","1975-01-01","https://i.scdn.co/image/ab67616d0000b273cef7c35ca8b1c90cd8d010c8","1","6","282013","","false","0","spotify:user:sebastianelisapfeifer","2021-01-02T13:21:55Z"
"spotify:track:5XcZRgJv3zMhTqCyESjQrF","Poison","spotify:artist:3EhbVgyfGd7HkpsagwL9GS","Alice Cooper","spotify:album:033cvSPAuSU5ArRfIgQSDU","Trash","spotify:artist:3EhbVgyfGd7HkpsagwL9GS","Alice Cooper","1989-07-25","https://i.scdn.co/image/ab67616d0000b2735d149c05419231f335e35bb7","1","1","270080","https://p.scdn.co/mp3-preview/2bb00531c30fc16a7105e7c88a77e0b904fb9f65?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","spotify:user:sebastianelisapfeifer","2021-01-02T13:25:53Z"
"spotify:track:4QlzkaRHtU8gAdwqjWmO8n","Friday I'm In Love","spotify:artist:7bu3H8JO7d0UbMoVzbo70s","The Cure","spotify:album:0aEL0zQ4XLuxQP0j7sLlS1","Wish","spotify:artist:7bu3H8JO7d0UbMoVzbo70s","The Cure","1992-01-01","https://i.scdn.co/image/ab67616d0000b2739c72b249fcaa04d074c1dfcd","1","7","215160","https://p.scdn.co/mp3-preview/ca59df756261443ec5dff5516986f27ecd87a2ee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","spotify:user:sebastianelisapfeifer","2021-01-02T13:31:26Z"
"spotify:track:705Y4tFsLwkcoGAapOeQCx","Shadow Dance - 12"" Version","spotify:artist:5o091S7arpMWByV0Yu30r0","Eyes Of The Nightmare Jungle","spotify:album:1zp74KK7mXsm41F11GOmUN","Fate","spotify:artist:5o091S7arpMWByV0Yu30r0","Eyes Of The Nightmare Jungle","2005-07-06","https://i.scdn.co/image/ab67616d0000b273407ba60c2a40143495db5162","1","8","352200","https://p.scdn.co/mp3-preview/c94f0f66f9f5a495c6a8b7a55b5a8f2428574cb1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:sebastianelisapfeifer","2021-01-02T13:32:19Z"
"spotify:track:3s9QsxxTlcWcga9agSARTV","Sultans Of Swing - Live At Hammersmith Odeon, London/1983","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","spotify:album:7JLiApdEm6DhYEdK3cop0v","Alchemy: Dire Straits Live","spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T","Dire Straits","1984-03-14","https://i.scdn.co/image/ab67616d0000b273e91a60ba9b9b1591b1e26eb6","1","6","654306","https://p.scdn.co/mp3-preview/85c690da2c396b2a78385d8e6f13a3b66ee7a558?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","spotify:user:sebastianelisapfeifer","2021-01-02T13:32:26Z"
