"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:25Gp0MpGdvrs4hL1u4L2TF","Aries (feat. Peter Hook and Georgia)","spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:7yE0pgnhHPnPk4GZVuEpZM, spotify:artist:06knYh538h5SI7OAEF8ek3","Gorillaz, Peter Hook, Georgia","spotify:album:5I9K0u8r52jp4Y2bF8mOaz","Song Machine, Season One: Strange Timez (Deluxe)","spotify:artist:3AA28KZvwAUcZuOKwyblJQ","Gorillaz","2020-10-23","https://i.scdn.co/image/ab67616d0000b27305a3c11cb2cb7c60d30316a3","1","7","253333","https://p.scdn.co/mp3-preview/ad55a1ad99f13002dda91cabf8d14ea8e390d8a6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","GBAYE2000107","spotify:user:6lboy9girdfls44t2jf7tbbif","2021-09-27T17:55:35Z"
"spotify:track:4hURm1oP1rE1KZ4zd7mRay","Pac-Man (feat. ScHoolboy Q)","spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:5IcR3N7QB1j6KBL8eImZ8m","Gorillaz, ScHoolboy Q","spotify:album:5I9K0u8r52jp4Y2bF8mOaz","Song Machine, Season One: Strange Timez (Deluxe)","spotify:artist:3AA28KZvwAUcZuOKwyblJQ","Gorillaz","2020-10-23","https://i.scdn.co/image/ab67616d0000b27305a3c11cb2cb7c60d30316a3","1","4","192880","https://p.scdn.co/mp3-preview/4700231546abf19047de28b163c1daa3ac860014?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","GBAYE2000387","spotify:user:6lboy9girdfls44t2jf7tbbif","2021-09-27T17:55:39Z"
"spotify:track:5dB55Te4Ivt5VRpwQsZXMa","Friday 13th (feat. Octavian)","spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:5zfEatKLDdRkgbw6sdLBAQ","Gorillaz, Octavian","spotify:album:5I9K0u8r52jp4Y2bF8mOaz","Song Machine, Season One: Strange Timez (Deluxe)","spotify:artist:3AA28KZvwAUcZuOKwyblJQ","Gorillaz","2020-10-23","https://i.scdn.co/image/ab67616d0000b27305a3c11cb2cb7c60d30316a3","1","8","215007","https://p.scdn.co/mp3-preview/106f03478999f7ea7d1805722e8d88a9aefd131b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","47","GBAYE2000459","spotify:user:6lboy9girdfls44t2jf7tbbif","2021-09-27T17:55:42Z"
"spotify:track:0DiWol3AO6WpXZgp0goxAV","One More Time","spotify:artist:4tZwfgrHOc3mvqYlEYSvVi","Daft Punk","spotify:album:2noRn2Aes5aoNVsU6iWThc","Discovery","spotify:artist:4tZwfgrHOc3mvqYlEYSvVi","Daft Punk","2001-03-12","https://i.scdn.co/image/ab67616d0000b273b33d46dfa2635a47eebf63b2","1","1","320357","https://p.scdn.co/mp3-preview/5e7d7e1faefc00e347d0a1c958d4b7f52baa3a44?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","GBDUW0000053","spotify:user:6lboy9girdfls44t2jf7tbbif","2021-09-27T17:55:57Z"
"spotify:track:6EFxbaUsxQ6TM7cy2p7nSC","Around the World","spotify:artist:34IxeAY58XxcEJxdLRR3MR","Krystal System","spotify:album:3SWv0aY1FvpLIxOnQTrI60","Nuclear","spotify:artist:34IxeAY58XxcEJxdLRR3MR","Krystal System","2011-06-17","https://i.scdn.co/image/ab67616d0000b2732e65dca8cae4bd36ef3d9e9d","1","11","285141","https://p.scdn.co/mp3-preview/cdbb1223542e2568e86cf3567855aacfd43b59c4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","BEC261116911","spotify:user:6lboy9girdfls44t2jf7tbbif","2021-09-27T17:57:04Z"
"spotify:track:1hOSF9oVVwftqAhi8Bueez","Vuonna '85","spotify:artist:6KbCFHgM4basg1TvK3oEzv","Eppu Normaali","spotify:album:3vZxih3ctWA3Jrgovmu2xU","Repullinen Hittejä","spotify:artist:6KbCFHgM4basg1TvK3oEzv","Eppu Normaali","1996","https://i.scdn.co/image/ab67616d0000b2739c73a170e9cdb63bf334ae1e","2","2","289533","https://p.scdn.co/mp3-preview/dd233c09357ecfecee487d0a38b66ea9856316f4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","FIUNP8500403","spotify:user:sebastianelisapfeifer","2021-09-27T17:57:14Z"
"spotify:track:1SCwVUbxOrqU7NADHm7x7j","Кукушка","spotify:artist:2jkl2xJVm71azWAgZKyf42","Kino","spotify:album:69ZJ5dzcZJdcgcs8hBLgtu","Чёрный альбом","spotify:artist:2jkl2xJVm71azWAgZKyf42","Kino","1990-01-01","https://i.scdn.co/image/ab67616d0000b2735ab6fb85fa93ef1a51dfe2f0","1","5","398658","https://p.scdn.co/mp3-preview/f21836b5a7822b4dc1808d4aca64ab081a68503f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","RUB421401409","spotify:user:sebastianelisapfeifer","2021-09-27T17:57:14Z"
"spotify:track:1qOVM9uo5a44KUrij5bsW5","Апрель","spotify:artist:2jkl2xJVm71azWAgZKyf42","Kino","spotify:album:6jRDBHMIDlq7IAfkS1nJki","Звезда по имени Солнце","spotify:artist:2jkl2xJVm71azWAgZKyf42","Kino","1989","https://i.scdn.co/image/ab67616d0000b273a7151d37c074c3a706e8efcc","1","9","281173","","false","0","FR10S1780288","spotify:user:sebastianelisapfeifer","2021-09-27T17:57:14Z"
"spotify:track:4jNpNhrUPYCSJ3WsDmgB1d","Пачка сигарет","spotify:artist:4dngB44yGo3ErubxhE1bUW, spotify:artist:2jkl2xJVm71azWAgZKyf42","Viktor Tsoi, Kino","spotify:album:2qh8PG3QrOXUjvcuIk15Ei","Виктор Цой и Группа Кино. Полная Дискография","spotify:artist:4dngB44yGo3ErubxhE1bUW, spotify:artist:2jkl2xJVm71azWAgZKyf42","Viktor Tsoi, Kino","2016-04-28","https://i.scdn.co/image/ab67616d0000b2736bf5bca641d03644f0bf09b8","1","56","268000","","false","0","TCACO1604946","spotify:user:sebastianelisapfeifer","2021-09-27T17:57:14Z"
"spotify:track:25QjyhQVQEKgEr0X5osvLF","Звезда","spotify:artist:2jkl2xJVm71azWAgZKyf42","Kino","spotify:album:0dAJ7fyyz2KhILFw83qYjK","Последние записи","spotify:artist:2jkl2xJVm71azWAgZKyf42","Kino","2002-01-01","https://i.scdn.co/image/ab67616d0000b273a058faf6c6df8c75e95b1b0f","1","7","270933","","false","0","RUB421401393","spotify:user:sebastianelisapfeifer","2021-09-27T17:57:14Z"
