"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:7fBMjalh4bRnOSNH7NOtbs","Lord Of The Ages - Remastered","spotify:artist:01PgvweTVfI7QCumtQt3IB","Magna Carta","spotify:album:0L4vvnuMbQeE5gqUAeSy8I","Lord Of The Ages (Remastered)","spotify:artist:01PgvweTVfI7QCumtQt3IB","Magna Carta","1973","https://i.scdn.co/image/ab67616d0000b273d3258601a51e074c819d4a6f","1","3","599373","https://p.scdn.co/mp3-preview/78c808636b916ce8c4d92ddd0402cb65e80db293?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","DED467300048","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:5XTdMVT5i5qcfyTXWxhxVZ","Ghost Song","spotify:artist:1QB4oo4JbSRdxNyidIuD0W, spotify:artist:22WZ7M8sxp5THdruNY3gXt","Jim Morrison, The Doors","spotify:album:7qj6lZyChZxDGAqzTArHHQ","An American Prayer","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","1978","https://i.scdn.co/image/ab67616d0000b273661df6aa776da029b6802c0e","1","2","170666","https://p.scdn.co/mp3-preview/0d1d1dd90ec47e463aa1e78626c2a33f936c6638?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USEE11200219","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:5P0IIjJ7gDxW6zisxxmbwM","The L&N Don't Stop Here Anymore","spotify:artist:5yXAFDZNUNyO92l5WTImkO, spotify:artist:0TeVWuc8Sw05X4Qkl3AA5r","Billy Bragg, Joe Henry","spotify:album:1XfcFrIzaYt7vpoNoDYoSo","The L&N Don't Stop Here Anymore","spotify:artist:5yXAFDZNUNyO92l5WTImkO, spotify:artist:0TeVWuc8Sw05X4Qkl3AA5r","Billy Bragg, Joe Henry","2016-07-06","https://i.scdn.co/image/ab67616d0000b273fa75245e63d963be3025f11c","1","1","269870","https://p.scdn.co/mp3-preview/39d90b76243f62d907f9a3ed774f88e44b7712ef?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","GBCEJ1600133","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:6abrmUesUks1PShoFWNHHO","What AfD thinks we do...","spotify:artist:7gc8dP95DhyLjx5QZMNM3z","AKNE KID JOE","spotify:album:73BeIp62CEC9lgdrQdj7N9","Die große Palmöllüge","spotify:artist:7gc8dP95DhyLjx5QZMNM3z","AKNE KID JOE","2020-04-03","https://i.scdn.co/image/ab67616d0000b2739377a3ecf32e8ccec1506efa","1","4","198396","https://p.scdn.co/mp3-preview/c1be8c856b28811636302e3546b10658f4d8d02b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","DEWO61700233","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:1ChulFMnwxoD74Me8eX2TU","You Spin Me Round (Like a Record)","spotify:artist:5WWSL6rElJeUk3Uc1S2RyD","Dead Or Alive","spotify:album:5AMshCv0RIe2aO4XaQWhp4","Evolution: The Hits","spotify:artist:5WWSL6rElJeUk3Uc1S2RyD","Dead Or Alive","1983","https://i.scdn.co/image/ab67616d0000b273bd0c47e4cfb4ee327e53bc73","1","1","195146","https://p.scdn.co/mp3-preview/301d005961b7c4a3738ac0c6ebc44861371f9051?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","GBBBM8400015","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:4ioQKdmkdBTkqjhfHeu4YU","Das ist alles von der Kunstfreiheit gedeckt","spotify:artist:2jXb8AWz82Sn3RRGOaia7a","Danger Dan","spotify:album:10dNbRCF8DByVwWzRiQ8sW","Das ist alles von der Kunstfreiheit gedeckt","spotify:artist:2jXb8AWz82Sn3RRGOaia7a","Danger Dan","2021-03-26","https://i.scdn.co/image/ab67616d0000b2733736641b77864894a5cc13ca","1","1","228840","https://p.scdn.co/mp3-preview/3d84b4b735a3d330b7797c03312eea8be9acbcbd?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","DEUI32100002","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:5tnwIJG4CMPCgbqSiDcS3G","Dread Commandments","spotify:artist:5yGoMjmASLRvhNL7jZndxG","Radikal Guru","spotify:album:3WzvXY6AKPvMLaP4Moea3N","The Rootstepa","spotify:artist:5yGoMjmASLRvhNL7jZndxG","Radikal Guru","2011-10-24","https://i.scdn.co/image/ab67616d0000b2735ef42cecbaa85c78b199e630","1","1","351915","https://p.scdn.co/mp3-preview/20d7f83f2647b522fe3ed6b0fa9b2a99ecf811a8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","PLE351100005","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:7FtRUrOEDUHTvenvp1BqZo","Catch The Rainbow","spotify:artist:6SLAMfhOi7UJI0fMztaK0m","Rainbow","spotify:album:3LXOrVXLXwRiOguE446OZo","Ritchie Blackmore's Rainbow","spotify:artist:6SLAMfhOi7UJI0fMztaK0m","Rainbow","1975-01-01","https://i.scdn.co/image/ab67616d0000b2733626f32e555553b537a6493f","1","4","396466","https://p.scdn.co/mp3-preview/26b362f9f98a5bd65aa77a1a0e9ca13564525d64?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USPR37580076","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:1WrtXwswJuorLbO1lG06nP","Temple Of The King - Live","spotify:artist:7yMqxge3rOuzpKVIoSQToG","Ritchie Blackmore's Rainbow","spotify:album:3RjcT9VuVAJhNMO5sAUezP","Black Masquerade (Live At Philipshalle,Dusseldorf,Germany/1995)","spotify:artist:7yMqxge3rOuzpKVIoSQToG","Ritchie Blackmore's Rainbow","2013-08-27","https://i.scdn.co/image/ab67616d0000b2734a078daba6a3de0f690c17ec","2","1","364573","https://p.scdn.co/mp3-preview/24eb0ec27843c3cc9a4348ca2cff15bb93ab75a6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","GBCBR1300194","spotify:user:","1970-01-01T00:00:00Z"
"spotify:track:705Y4tFsLwkcoGAapOeQCx","Shadow Dance - 12"" Version","spotify:artist:5o091S7arpMWByV0Yu30r0","Eyes Of The Nightmare Jungle","spotify:album:1zp74KK7mXsm41F11GOmUN","Fate","spotify:artist:5o091S7arpMWByV0Yu30r0","Eyes Of The Nightmare Jungle","2005-07-06","https://i.scdn.co/image/ab67616d0000b273407ba60c2a40143495db5162","1","8","352200","https://p.scdn.co/mp3-preview/c8590697e65b4c20a74700a302bde095adf6a69d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","DEG419200539","spotify:user:","1970-01-01T00:00:00Z"
