"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:3TQQia7NM2GwsiwiVZWrSC","Spit It Out","spotify:artist:1Jgp0YCPHCJx5XD7nlfGVN","Aesthetic Perfection","spotify:album:4Y7uz1hgB2pRf3F3nnCoW8","A Violent Emotion","spotify:artist:1Jgp0YCPHCJx5XD7nlfGVN","Aesthetic Perfection","2008-01-01","https://i.scdn.co/image/ab67616d0000b273c736440b64d4ac716d578274","1","2","341680","https://p.scdn.co/mp3-preview/abf79fd5109e8e9c9e352d7eb19521bb1b829e18?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","ushm80880340","spotify:user:sebastianelisapfeifer","2019-08-18T13:40:12Z"
"spotify:track:5lscxjhm9ygExtzJD14TIg","Baboushka - Original 80ies Italo Dance Mix","spotify:artist:7cVGJBlBFO9QpV2vRS9iaz","Rashni","spotify:album:1iXb8cKM5cO5lMdlSO2VoV","Babouhska","spotify:artist:7cVGJBlBFO9QpV2vRS9iaz","Rashni","2013-01-31","https://i.scdn.co/image/ab67616d0000b273b1658c0c326794ce7ee3ec92","1","3","228003","https://p.scdn.co/mp3-preview/0667e05b28ef342eb614e8353fdc8c84d1066c73?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","DEAR41248070","spotify:user:sebastianelisapfeifer","2019-08-18T14:13:37Z"
"spotify:track:02m2WRBnlwBc4qWFX6KsL9","Was wollen wir trinken - Rob & Chris Radio Edit","spotify:artist:4KpgeSLtjj0txr6drzaedu","Basslovers United","spotify:album:3L4ErHj5qidQ7uWfTZaQ4D","Was wollen wir trinken","spotify:artist:4KpgeSLtjj0txr6drzaedu","Basslovers United","2012-06-08","https://i.scdn.co/image/ab67616d0000b27307eba4d78224578f9fdc7ccc","1","2","207024","","false","0","DEHK91260802","spotify:user:sebastianelisapfeifer","2019-11-29T23:49:54Z"
"spotify:track:1MSZnge1MiCaediBGJCiy0","Take Me Home, Country Roads (Cyberpunk)","spotify:artist:7emGv8Z2rl2VteK12FRyTe","Melodicka Bros","spotify:album:66FlnII0NH9ZFEyPeYA6Pj","Take Me Home, Country Roads (Cyberpunk)","spotify:artist:7emGv8Z2rl2VteK12FRyTe","Melodicka Bros","2019-11-25","https://i.scdn.co/image/ab67616d0000b273cb3ad71f8928663c343a957a","1","1","214500","","false","0","QZGWW2000356","spotify:user:sebastianelisapfeifer","2019-12-31T14:16:52Z"
"spotify:track:04zrPERrSO4CfyargthKJ9","Bla Bla Bla","spotify:artist:1OAjDaKgg00KCUYqDe68un","Gigi D'Agostino","spotify:album:5aSbB0dVq5o7N5eSfnexjV","L'Amour Toujours","spotify:artist:1OAjDaKgg00KCUYqDe68un","Gigi D'Agostino","1999","https://i.scdn.co/image/ab67616d0000b2739f2ee3f526327adefd970bc9","1","12","255546","https://p.scdn.co/mp3-preview/954e02f619ba810543afefb7c9f0a84458f7c713?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","DEA319908479","spotify:user:sebastianelisapfeifer","2020-01-10T22:48:38Z"
"spotify:track:2j4e4qcFcfrobEs7AVFtPY","Falling","spotify:artist:1JSd97m3gyQHGCZeududat","Informatik","spotify:album:5gv5P7d54opsWqYiSlozgA","Arena","spotify:artist:1JSd97m3gyQHGCZeududat","Informatik","2009-09-25","https://i.scdn.co/image/ab67616d0000b273da0dc228f6c0b5011ac6b679","1","11","338640","","false","0","US57M0960111","spotify:user:sebastianelisapfeifer","2020-01-21T15:34:20Z"
"spotify:track:0zmtERQdhPFGFqK0vUp7VV","Crystallize","spotify:artist:378dH6EszOLFShpRzAQkVM","Lindsey Stirling","spotify:album:6KYYbd0nSJZMF48Rj13cIr","Lindsey Stirling","spotify:artist:378dH6EszOLFShpRzAQkVM","Lindsey Stirling","2012-01-01","https://i.scdn.co/image/ab67616d0000b2735973d4a1c3ea609ea49600e3","1","3","258800","https://p.scdn.co/mp3-preview/e66ff9550ca799d287188d1efd0ec9c779fb91dc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","USTEY0900057","spotify:user:sebastianelisapfeifer","2020-01-21T22:46:20Z"
"spotify:track:0m0e2E9jMJGPoAfJmlXFPc","Shadows","spotify:artist:378dH6EszOLFShpRzAQkVM","Lindsey Stirling","spotify:album:6KYYbd0nSJZMF48Rj13cIr","Lindsey Stirling","spotify:artist:378dH6EszOLFShpRzAQkVM","Lindsey Stirling","2012-01-01","https://i.scdn.co/image/ab67616d0000b2735973d4a1c3ea609ea49600e3","1","9","223453","https://p.scdn.co/mp3-preview/c0097037e6227bf9111ff272d564baf2030d6495?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","USTEY0900056","spotify:user:sebastianelisapfeifer","2020-01-21T22:46:38Z"
"spotify:track:4NZRqP8YjsOjnqa3OvNFKl","Elements","spotify:artist:378dH6EszOLFShpRzAQkVM","Lindsey Stirling","spotify:album:6KYYbd0nSJZMF48Rj13cIr","Lindsey Stirling","spotify:artist:378dH6EszOLFShpRzAQkVM","Lindsey Stirling","2012-01-01","https://i.scdn.co/image/ab67616d0000b2735973d4a1c3ea609ea49600e3","1","8","247426","https://p.scdn.co/mp3-preview/2dbd106b2ffe47890c77f9eea55b33420525d549?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","US4ML1200018","spotify:user:sebastianelisapfeifer","2020-01-21T22:46:51Z"
"spotify:track:6kcX8kl5INBBLbAL2jyv0i","Tsunami (Jump) - Radio Edit","spotify:artist:5X4LWwbUFNzPkEas04uU82, spotify:artist:4uiMn2g0pgTrhN096QJhbp, spotify:artist:0Tob4H0FLtEONHU1MjpUEp","DVBBS, Borgeous, Tinie Tempah","spotify:album:5qPie5boJ4Wju9OSdwjTig","Tsunami (Jump)","spotify:artist:5X4LWwbUFNzPkEas04uU82, spotify:artist:4uiMn2g0pgTrhN096QJhbp","DVBBS, Borgeous","2014-03-09","https://i.scdn.co/image/ab67616d0000b273b1be55507f8c60ebfa4168ac","1","1","159492","","false","0","NLZ541300982","spotify:user:sebastianelisapfeifer","2020-01-30T01:05:29Z"
