"Track-URI","Track-Name","Künstler-URI(s)","Künstlername(n)","Album-URI","Album-Name","Album-Künstler-URI(s)","Album-Künstlername(n)","Veröffentlichungsdatum des Albums","Album-Bild-URL","Disc-Nummer","Track-Nummer","Track-Dauer (ms)","Track-Vorschau-URL","Explizit","Beliebtheit","ISRC","Hinzugefügt von","Hinzugefügt am"
"spotify:track:1j06ieEC2BOCM0fTmYhn2l","Alone Again","spotify:artist:09hNSPPOxDop4FRdr6UEnq","Dokken","spotify:album:0opFMR8DprHzu1nPHhoHuL","Tooth and Nail","spotify:artist:09hNSPPOxDop4FRdr6UEnq","Dokken","1984-09-11","https://i.scdn.co/image/ab67616d0000b27348df556723c7b490e04b419f","1","9","262200","https://p.scdn.co/mp3-preview/21ca2458f5d1a2d1cfcee2d41b80143697ffdcac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","USEE19901155","spotify:user:sebastianelisapfeifer","2020-06-15T20:03:22Z"
"spotify:track:656xZ2pwfA1J59EMussJOK","No Secrets","spotify:artist:2PeqTZKroEc2oDwTfmB2al","The Angels","spotify:album:6WWq4QGRPcBEWpeB9w4qJR","Greatest Hits","spotify:artist:2PeqTZKroEc2oDwTfmB2al","The Angels","2011-10-28","https://i.scdn.co/image/ab67616d0000b273826a430afccd21d8c8bfa3ee","1","10","258959","https://p.scdn.co/mp3-preview/3c40656e62796ce62ab9c1c8489dffd74a6e6711?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","AULI00515860","spotify:user:sebastianelisapfeifer","2020-06-15T20:09:41Z"
"spotify:track:44kkh4tVlfHfAFqoPIjHjs","Lempo","spotify:artist:521Yl3LUvD7G9dMRO4fpCy","Korpiklaani","spotify:album:0PvOssgLJsTOyNSYNlQBcS","Noita","spotify:artist:521Yl3LUvD7G9dMRO4fpCy","Korpiklaani","2015-05-01","https://i.scdn.co/image/ab67616d0000b2737b4f4544bdf2ce273410989a","1","3","335346","https://p.scdn.co/mp3-preview/e90d1990361a13133a3855049d6d35f044018c2e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DED831500030","spotify:user:sebastianelisapfeifer","2020-06-15T20:10:04Z"
"spotify:track:5Oyco7dxOhVas07t2B7vUW","Should I Stay or Should I Go - studio version","spotify:artist:30sqtiTKIb1oDve0SdYayT","Anti-Flag","spotify:album:5EFWjqmkiIa2rfBcOU7F5b","Complete Control Session (Band Exclusive)","spotify:artist:30sqtiTKIb1oDve0SdYayT","Anti-Flag","2011-08-16","https://i.scdn.co/image/ab67616d0000b273f0086d99c28a753a33d31f80","1","6","188682","https://p.scdn.co/mp3-preview/7b5e8e77b8503bfa5387645d7f0817f592a03b5b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USA6G1145406","spotify:user:sebastianelisapfeifer","2020-06-15T20:16:27Z"
"spotify:track:4CrufimpcYAOqighojrziP","911 for Peace","spotify:artist:30sqtiTKIb1oDve0SdYayT","Anti-Flag","spotify:album:2qFZdRj2TtLPI36n7XQK9I","Mobilize","spotify:artist:30sqtiTKIb1oDve0SdYayT","Anti-Flag","2002-02-19","https://i.scdn.co/image/ab67616d0000b273840d1bea5c1c255e8bf19c91","1","1","214600","https://p.scdn.co/mp3-preview/1b7787dfe77b936454e16323501feab7bd19f901?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","TCACL1647930","spotify:user:sebastianelisapfeifer","2020-06-15T20:16:27Z"
"spotify:track:7257drAN3eTtaaUUPw95B3","Big Log - 2006 Remaster","spotify:artist:1OwarW4LEHnoep20ixRA0y","Robert Plant","spotify:album:7GwY9afibQt4oUfsOucXpl","The Principle of Moments","spotify:artist:1OwarW4LEHnoep20ixRA0y","Robert Plant","1983","https://i.scdn.co/image/ab67616d0000b27334fea815aa0cb750ce11aa46","1","8","304800","https://p.scdn.co/mp3-preview/398709217de2ba3b176ab9c9b39cbe8560b989d5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USAT20616590","spotify:user:sebastianelisapfeifer","2020-06-15T20:22:14Z"
"spotify:track:3ovX9TOXTizeKYZjbKvGoc","Heaven in black","spotify:artist:2kGeYVloFXuKXgXnhQTcIT","Axxis","spotify:album:4tg0OrjsTQbTIoaWjn0MRH","Back To The Kingdom","spotify:artist:2kGeYVloFXuKXgXnhQTcIT","Axxis","2000-03-20","https://i.scdn.co/image/ab67616d0000b273add6c37e81bcb8d78fe9490c","1","4","220093","https://p.scdn.co/mp3-preview/52e01240f28d5c270910b060029801c907a9c63d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEZ650604959","spotify:user:sebastianelisapfeifer","2020-06-15T20:23:00Z"
"spotify:track:0pvhEbASPopl8PVOXBvXrr","Sic Transit Gloria ... Glory Fades","spotify:artist:168dgYui7ExaU612eooDF1","Brand New","spotify:album:6hdOh1orEohZW9y6zqmeZL","Deja Entendu","spotify:artist:168dgYui7ExaU612eooDF1","Brand New","2003-01-01","https://i.scdn.co/image/ab67616d0000b27354d9509efd8198637c2c9098","1","2","186493","https://p.scdn.co/mp3-preview/99a0254311bf20b2663be4b20bfad3826f091e6c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USRZR0389602","spotify:user:sebastianelisapfeifer","2020-06-15T20:26:03Z"
"spotify:track:1tOE1dIyIjsfLJWiQ4ZRJW","Red Red Wine","spotify:artist:69MEO1AADKg1IZrq2XLzo5","UB40","spotify:album:5kxx0oDspXVyGCOjdDjSFi","Labour Of Love","spotify:artist:69MEO1AADKg1IZrq2XLzo5","UB40","1983-01-01","https://i.scdn.co/image/ab67616d0000b273dfeb2eb5f36d7879dec30874","1","6","320933","https://p.scdn.co/mp3-preview/4e3a3bea0b8b147045f57b1e0fdf32b649f96a9a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","GBAAA8300041","spotify:user:sebastianelisapfeifer","2020-06-15T20:26:09Z"
"spotify:track:012q8bSaLZKMtq8VbS69m5","Stray Bullit Woman","spotify:artist:2Mjr7nb7vY7AQwxGskDlM7","Greenleaf","spotify:album:65pKyobLxnGurKzdIhIkd0","Agents Of Ahriman","spotify:artist:2Mjr7nb7vY7AQwxGskDlM7","Greenleaf","2007-06-06","https://i.scdn.co/image/ab67616d0000b2736fa20a962a76a9cff9a4fc19","1","9","185440","https://p.scdn.co/mp3-preview/1fea1aa1a69ee754c3e0a4a8b68c07dc03a60e09?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","US22K0707409","spotify:user:sebastianelisapfeifer","2020-06-15T20:26:16Z"
"spotify:track:1fQaoh3imrMunWVZh5kf90","Shepherd of Fire","spotify:artist:0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","spotify:album:0ks45m1bsP2JsZpM5D2FFA","Hail to the King","spotify:artist:0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","2013-08-23","https://i.scdn.co/image/ab67616d0000b2730ea1ecb2d5271c2db402b0c2","1","1","323800","https://p.scdn.co/mp3-preview/ccd91774a1903ae23f222cd5456543a4b8868278?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","USWB11302490","spotify:user:sebastianelisapfeifer","2020-06-15T20:27:26Z"
"spotify:track:2NImo2MajNai4CLk35wMut","This Means War","spotify:artist:0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","spotify:album:0ks45m1bsP2JsZpM5D2FFA","Hail to the King","spotify:artist:0nmQIMXWTXfhgOBdNzhGOs","Avenged Sevenfold","2013-08-23","https://i.scdn.co/image/ab67616d0000b2730ea1ecb2d5271c2db402b0c2","1","4","369293","https://p.scdn.co/mp3-preview/044c873f278e1e95a1569b4186d865064a17e453?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USWB11302492","spotify:user:sebastianelisapfeifer","2020-06-15T20:27:29Z"
"spotify:track:61lqNlVRnWYiR9C7BDJw2l","You Give Love A Bad Name","spotify:artist:58lV9VcRSjABbAbfWS6skp","Bon Jovi","spotify:album:3Ad4QdO0EJr1c2livr9cmm","Bon Jovi Greatest Hits","spotify:artist:58lV9VcRSjABbAbfWS6skp","Bon Jovi","2010-01-01","https://i.scdn.co/image/ab67616d0000b273f0d41275363a36b5772b49b2","1","2","223146","https://p.scdn.co/mp3-preview/66a2c63339aa8238a8fa9ee53eb719764a84afb5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","USPR39402224","spotify:user:sebastianelisapfeifer","2020-06-15T20:27:42Z"
"spotify:track:343sMuqjcyp4BA9YFn538M","Disassociative","spotify:artist:2VYQTNDsvvKN9wmU5W7xpj","Marilyn Manson","spotify:album:5Ljq72RxzQfkKaOtxPf3Zq","Mechanical Animals (Explicit Version)","spotify:artist:2VYQTNDsvvKN9wmU5W7xpj","Marilyn Manson","1998-01-01","https://i.scdn.co/image/ab67616d0000b273b9cfd134fd15e1921df33f99","1","5","290506","https://p.scdn.co/mp3-preview/5a2b80f3338820894c5df3dbcd6dbb63f84af186?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","USIR19801985","spotify:user:sebastianelisapfeifer","2020-06-15T20:30:27Z"
"spotify:track:1271Iy1yemslnS5hk8UEpd","Nothing Else Matters - Live In Mexico City","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:6TXWP5SAhTB9P0GN4tOT0B","Live Sh*t: Binge & Purge (Live In Mexico City)","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1993-01-01","https://i.scdn.co/image/ab67616d0000b273f003fc67301640e0e99a77eb","1","16","381666","https://p.scdn.co/mp3-preview/52cb08aaaa1f9e3d58e7cecee7b625a61f3b60fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","USEE10100352","spotify:user:sebastianelisapfeifer","2020-06-18T14:41:30Z"
"spotify:track:62xeuqXtpij3PRuNpmX9du","Fade To Black - Live In Mexico City","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:6TXWP5SAhTB9P0GN4tOT0B","Live Sh*t: Binge & Purge (Live In Mexico City)","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1993-01-01","https://i.scdn.co/image/ab67616d0000b273f003fc67301640e0e99a77eb","1","12","432333","https://p.scdn.co/mp3-preview/df200eab89afb1431a81fc0d6889ff17f5d7c4ec?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","USEE10100348","spotify:user:sebastianelisapfeifer","2020-06-18T14:47:20Z"
"spotify:track:3LhRd4iKvLzlTUaZv7stu9","Welcome Home (Sanitarium) - Live In Mexico City","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:6TXWP5SAhTB9P0GN4tOT0B","Live Sh*t: Binge & Purge (Live In Mexico City)","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1993-01-01","https://i.scdn.co/image/ab67616d0000b273f003fc67301640e0e99a77eb","1","4","399426","https://p.scdn.co/mp3-preview/bb67b23f9ba8cefef75a8eb48bff92d039d651b1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","38","USEE10100340","spotify:user:sebastianelisapfeifer","2020-06-18T14:53:30Z"
"spotify:track:7CTwzCHZ6HnsUwOx10kwpw","Numb - Live","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","spotify:album:0ZBE7rVC0zKFVt5osvXlnz","Live in Texas","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","2003-12-02","https://i.scdn.co/image/ab67616d0000b273f7f5f22132802485e8e0034d","1","9","186773","https://p.scdn.co/mp3-preview/0a1509ea1880adea9456bd23898cb411cbeb68d1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USWB10302594","spotify:user:sebastianelisapfeifer","2020-06-18T14:57:24Z"
"spotify:track:0mxJfakzlfWuidWSJcfcr4","In the End - Live","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","spotify:album:0ZBE7rVC0zKFVt5osvXlnz","Live in Texas","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","2003-12-02","https://i.scdn.co/image/ab67616d0000b273f7f5f22132802485e8e0034d","1","11","211760","https://p.scdn.co/mp3-preview/56c0652537077190580640e2567ea04420cda9f0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USWB10302596","spotify:user:sebastianelisapfeifer","2020-06-18T14:58:44Z"
"spotify:track:4QjRMKFiNIQBGOa7z7aavJ","Crawling - Live","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","spotify:album:0ZBE7rVC0zKFVt5osvXlnz","Live in Texas","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","2003-12-02","https://i.scdn.co/image/ab67616d0000b273f7f5f22132802485e8e0034d","1","10","213853","https://p.scdn.co/mp3-preview/5573a3a32779f00f034fe80587a4ebe8e417770b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USWB10302595","spotify:user:sebastianelisapfeifer","2020-06-18T14:58:46Z"
"spotify:track:62gEtQDDKPrz3nUVTBsg9L","Holiday - Live at Milton Keynes National Bowl, Milton Keynes, England, 6/18/05","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","spotify:album:2lybymL3xuzBGH9vsUnhai","Bullet in a Bible","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","2005-11-15","https://i.scdn.co/image/ab67616d0000b2733daba7200668b6c8f1819f44","1","3","252413","https://p.scdn.co/mp3-preview/574e6eff6994966bd7c9455bdb9c81e296b6eaa9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","USRE10501340","spotify:user:sebastianelisapfeifer","2020-06-18T14:59:00Z"
"spotify:track:224kL7H7v6VhHYK3yqxiha","Boulevard of Broken Dreams - Live at Milton Keynes National Bowl, Milton Keynes, England, 6/18/05","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","spotify:album:2lybymL3xuzBGH9vsUnhai","Bullet in a Bible","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","2005-11-15","https://i.scdn.co/image/ab67616d0000b2733daba7200668b6c8f1819f44","1","13","284960","https://p.scdn.co/mp3-preview/4857a5f750b18ac8fbe8bba5dc220de909d27ff7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","45","USRE10501353","spotify:user:sebastianelisapfeifer","2020-06-18T15:06:14Z"
"spotify:track:2wJ2oinGR4C23su7ZeqVdT","Nine While Nine","spotify:artist:4HxBVyHaUa60eCSsJWxwWR","Sisters of Mercy","spotify:album:0m2z3FmoowUGY4Gwu9y7nh","First and Last and Always Collection","spotify:artist:4HxBVyHaUa60eCSsJWxwWR","Sisters of Mercy","1985-01-01","https://i.scdn.co/image/ab67616d0000b273a86b38c060c9d527588ed716","1","8","250466","https://p.scdn.co/mp3-preview/7eb91a56fad6c0a8ac01d2819b0e7292b9dd8da1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","GBAHS0104742","spotify:user:sebastianelisapfeifer","2020-06-21T22:04:04Z"
"spotify:track:0WIbzDVEpmOyBnqqdtqIL9","Teen Age Riot (Album Version)","spotify:artist:5UqTO8smerMvxHYA5xsXb6","Sonic Youth","spotify:album:23O4F21GDWiGd33tFN3ZgI","Daydream Nation (Deluxe Edition)","spotify:artist:5UqTO8smerMvxHYA5xsXb6","Sonic Youth","1988-10-04","https://i.scdn.co/image/ab67616d0000b27320f51363b9e2cbd207f158ba","1","1","417800","https://p.scdn.co/mp3-preview/1ca01f0029f42a9adcce0e5c14c98a5bcdef0f1f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USGF18351501","spotify:user:sebastianelisapfeifer","2020-06-22T11:57:06Z"
"spotify:track:1ZozGivTAYsOwhy6LVHsPX","Kool Thing","spotify:artist:5UqTO8smerMvxHYA5xsXb6","Sonic Youth","spotify:album:5iYYQwB0oH9FVyVlaOXZdr","Goo","spotify:artist:5UqTO8smerMvxHYA5xsXb6","Sonic Youth","1990-01-01","https://i.scdn.co/image/ab67616d0000b273b690940b6544fb39bf3653d2","1","4","246333","https://p.scdn.co/mp3-preview/57c1425609bd274cc428bcc242b850daecee8e88?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USGF19029704","spotify:user:sebastianelisapfeifer","2020-06-22T12:02:08Z"
"spotify:track:74Boyc0i7TNwng0wStIp57","Superstar","spotify:artist:5UqTO8smerMvxHYA5xsXb6","Sonic Youth","spotify:album:6pHT7eB00vF0nVxm1TDdUF","Music Documentaries","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","2020-06-05","https://i.scdn.co/image/ab67616d0000b27333cc690cd2a9bbaf4252ac80","1","28","246000","https://p.scdn.co/mp3-preview/32221c18f7999df4667d54ec5bd72fd446822344?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","USAM19400323","spotify:user:sebastianelisapfeifer","2020-06-22T12:06:32Z"
"spotify:track:3Yg8e3mR2wU9fl5fCn1hhB","Wake Me up When September Ends - Live at Milton Keynes National Bowl, Milton Keynes, England, 6/18/05","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","spotify:album:2lybymL3xuzBGH9vsUnhai","Bullet in a Bible","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","2005-11-15","https://i.scdn.co/image/ab67616d0000b2733daba7200668b6c8f1819f44","1","11","303386","https://p.scdn.co/mp3-preview/78378a3b1da9da7d1ac30298db258872c9b24ac9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","USRE10501348","spotify:user:sebastianelisapfeifer","2020-06-22T12:10:25Z"
"spotify:track:3FskvRCO2wyG5t1Ma94NaZ","Deliver Your Children - Remastered 1993","spotify:artist:3sFhA6G1N0gG1pszb6kk1m","Wings","spotify:album:5zh2BzO2n6tSpZe0PgZc8v","London Town","spotify:artist:3sFhA6G1N0gG1pszb6kk1m","Wings","1978-03-31","https://i.scdn.co/image/ab67616d0000b273d3473b6adad75bf820f3a134","1","11","256760","https://p.scdn.co/mp3-preview/316c2a0dd31b9f1db6a5b666406ebbfed52c0f40?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBCCS0700112","spotify:user:sebastianelisapfeifer","2020-06-28T00:41:58Z"
"spotify:track:1nzMRcVVfmC53Fo6EjU0Wo","Orange Crush - Live","spotify:artist:4KWTAlx2RvbpseOGMEmROg","R.E.M.","spotify:album:3BO3qnsrk0GfBjLO1tWJwg","R.E.M. Live","spotify:artist:4KWTAlx2RvbpseOGMEmROg","R.E.M.","2007-01-01","https://i.scdn.co/image/ab67616d0000b2735e9cc52668a37682faed561b","1","11","267213","https://p.scdn.co/mp3-preview/ecda45c042ffb9116cb46803070a54ea64cdebf2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","USWB10703643","spotify:user:sebastianelisapfeifer","2020-06-28T00:42:45Z"
"spotify:track:13ui3asggBzeLdrGeO3xWx","The One I Love - Live","spotify:artist:4KWTAlx2RvbpseOGMEmROg","R.E.M.","spotify:album:3BO3qnsrk0GfBjLO1tWJwg","R.E.M. Live","spotify:artist:4KWTAlx2RvbpseOGMEmROg","R.E.M.","2007-01-01","https://i.scdn.co/image/ab67616d0000b2735e9cc52668a37682faed561b","1","15","207000","https://p.scdn.co/mp3-preview/484d13063c7c5b7e19fb8c673f63b529a18b26e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","USWB10703647","spotify:user:sebastianelisapfeifer","2020-06-28T00:43:04Z"
"spotify:track:0svaiEE8lMG6Q3PjMWdxLq","Losing My Religion - Live","spotify:artist:4KWTAlx2RvbpseOGMEmROg","R.E.M.","spotify:album:3BO3qnsrk0GfBjLO1tWJwg","R.E.M. Live","spotify:artist:4KWTAlx2RvbpseOGMEmROg","R.E.M.","2007-01-01","https://i.scdn.co/image/ab67616d0000b2735e9cc52668a37682faed561b","1","17","293346","https://p.scdn.co/mp3-preview/f3fbc52ecc7dbc857241f2e6ee42a09841806f6b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USWB10703649","spotify:user:sebastianelisapfeifer","2020-06-28T00:43:25Z"
"spotify:track:1fv863XteA9Mpx5QEJfpja","Drive - Live","spotify:artist:4KWTAlx2RvbpseOGMEmROg","R.E.M.","spotify:album:3BO3qnsrk0GfBjLO1tWJwg","R.E.M. Live","spotify:artist:4KWTAlx2RvbpseOGMEmROg","R.E.M.","2007-01-01","https://i.scdn.co/image/ab67616d0000b2735e9cc52668a37682faed561b","1","19","341386","https://p.scdn.co/mp3-preview/5c7bcc3cc0b8888d66900c41ab65a6c38ec640a3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","USWB10703651","spotify:user:sebastianelisapfeifer","2020-06-28T00:43:40Z"
"spotify:track:00v2nM4VtmpsoD7QvHnAIF","It Could Be Sunshine","spotify:artist:09mvgMBvJkxarNIDGdwPWg","Love and Rockets","spotify:album:2XJblHmHQJiopDHW3aUaWg","Sorted! The Best Of","spotify:artist:09mvgMBvJkxarNIDGdwPWg","Love and Rockets","2002-09-02","https://i.scdn.co/image/ab67616d0000b273a5a275c59e8cf55c42723087","1","12","298773","https://p.scdn.co/mp3-preview/f253d6cfb5a9833362206360e6e23fbaacf714f6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAZP8600040","spotify:user:sebastianelisapfeifer","2020-06-28T14:50:47Z"
"spotify:track:5ND2AEOcEZX4xD1w0Mgl5W","Holiday on the Moon","spotify:artist:09mvgMBvJkxarNIDGdwPWg","Love and Rockets","spotify:album:2XJblHmHQJiopDHW3aUaWg","Sorted! The Best Of","spotify:artist:09mvgMBvJkxarNIDGdwPWg","Love and Rockets","2002-09-02","https://i.scdn.co/image/ab67616d0000b273a5a275c59e8cf55c42723087","1","6","365706","https://p.scdn.co/mp3-preview/c57f7491420cd0ff7e125a6a9e246c2093947244?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAZP8600049","spotify:user:sebastianelisapfeifer","2020-06-28T14:50:47Z"
"spotify:track:64M5ClXAgxTxmujhWN75XY","Flowers","spotify:artist:2yZHZ21tq76N2oc3G4zScF","Rozz Williams and Gitane D...","spotify:album:3gJiXAaXhHgInF3spF1d3m","Dream Home Heartache","spotify:artist:2YDIP3fMiFB6AKuolVMQXC","Rozz Williams and Gitane Demone","1995-01-01","https://i.scdn.co/image/ab67616d0000b27333c4059b79c50fb6d0b23125","1","5","367330","https://p.scdn.co/mp3-preview/96628601fbf05f081d9eba0263ae16ff2cd8e325?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","USA371168431","spotify:user:sebastianelisapfeifer","2020-06-28T14:50:47Z"
"spotify:track:6LYY1uIKNhs52KCmmBrLxD","Cradle To The Grave","spotify:artist:5t28BP42x2axFnqOOMg3CM","Five Finger Death Punch","spotify:album:3gKI4SILp3XmJYhXctK8Hj","The Wrong Side Of Heaven And The Righteous Side Of Hell (Volume 2)","spotify:artist:5t28BP42x2axFnqOOMg3CM","Five Finger Death Punch","2013-01-01","https://i.scdn.co/image/ab67616d0000b273032eac1a3415713552aa162c","1","5","198040","https://p.scdn.co/mp3-preview/aa28f0abcc2854b077fa23afab5875fc473dd6ff?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","US5Z51300409","spotify:user:sebastianelisapfeifer","2020-06-28T19:06:26Z"
"spotify:track:7CpbhqKUedOIrcvc94p60Y","Bodies","spotify:artist:1E4r4z7ivGUcSAnCbINJ9v","Drowning Pool","spotify:album:089oyV5caclve3ap934iRw","Sinner","spotify:artist:1E4r4z7ivGUcSAnCbINJ9v","Drowning Pool","2001-01-01","https://i.scdn.co/image/ab67616d0000b27326d45b50f2016fed43d54320","1","2","201960","https://p.scdn.co/mp3-preview/5efe16cd96fbb2c320332c1ba8f120909db22d21?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USWU30006502","spotify:user:sebastianelisapfeifer","2020-06-28T22:59:43Z"
"spotify:track:0EYOdF5FCkgOJJla8DI2Md","B.Y.O.B.","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:0cn6MHyx4YuZauaB7Pb66o","Mezmerize","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2005-05-17","https://i.scdn.co/image/ab67616d0000b273c65f8d04502eeddbdd61fa71","1","2","255466","https://p.scdn.co/mp3-preview/e44858502911ca37f738aa6a4f79feba5e8d80e3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","82","USSM10501327","spotify:user:sebastianelisapfeifer","2020-06-28T23:11:08Z"
"spotify:track:6DdDDCjXFlesBDDnwzA0Mi","Ball of Confusion - (Single Edit)","spotify:artist:09mvgMBvJkxarNIDGdwPWg","Love and Rockets","spotify:album:2XJblHmHQJiopDHW3aUaWg","Sorted! The Best Of","spotify:artist:09mvgMBvJkxarNIDGdwPWg","Love and Rockets","2002-09-02","https://i.scdn.co/image/ab67616d0000b273a5a275c59e8cf55c42723087","1","4","212400","https://p.scdn.co/mp3-preview/7aa3e2a6c8178e826918fd748a9348d7b60d862f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAZP8500001","spotify:user:sebastianelisapfeifer","2020-06-30T09:28:34Z"
"spotify:track:3tBECC9RQKsh8LJ2AVNN6w","Kundalini Express","spotify:artist:09mvgMBvJkxarNIDGdwPWg","Love and Rockets","spotify:album:1cVM0rbDA9SHg1GtoBNHpK","Express","spotify:artist:09mvgMBvJkxarNIDGdwPWg","Love and Rockets","1986","https://i.scdn.co/image/ab67616d0000b273fe5cee198e82b9c670c20f47","1","2","352373","https://p.scdn.co/mp3-preview/cd392c34fe204fb084edf8c805443d8345c11cc2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBAZP8600041","spotify:user:sebastianelisapfeifer","2020-06-30T09:38:11Z"
"spotify:track:2gWmMg2PfK2b1vPJfCAhIV","Breaking the Law - Live","spotify:artist:2tRsMl4eGxwoNabM08Dm4I","Judas Priest","spotify:album:2jI1cHVZ6B3T0r5FWvHjN4","Priest...Live!","spotify:artist:2tRsMl4eGxwoNabM08Dm4I","Judas Priest","1987-07-07","https://i.scdn.co/image/ab67616d0000b27318113a835bf741e501910640","1","4","162506","https://p.scdn.co/mp3-preview/42802bd3e55323fe5d4fe4b8034d613dee6c431c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","GBBBN0102530","spotify:user:sebastianelisapfeifer","2020-07-03T16:49:41Z"
"spotify:track:48XeWOEzEeUYIiPDxkNWEZ","Der lange Weg - Live","spotify:artist:1EoMc1Hck2NByhc2vay5O8","Bots","spotify:album:22ZI1yyKdHI1HY4RVrgkOa","Auf auf zum Kampf","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","2007-12-24","https://i.scdn.co/image/ab67616d0000b273fceac1fcb7c707bd4f9d524c","1","20","251493","https://p.scdn.co/mp3-preview/13ddbd82ef39bbc7ecac53367dce92473e008366?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","DEC730701130","spotify:user:sebastianelisapfeifer","2020-07-03T16:54:31Z"
"spotify:track:1fpvSLcJXBI3HJF4TtMqKm","Devil's Dance Floor - Live","spotify:artist:5kQGFREO5FzMBMsAO3cEtj","Flogging Molly","spotify:album:45lzXCCO53vBDKv2aVZPxv","Live at the Greek Theatre","spotify:artist:5kQGFREO5FzMBMsAO3cEtj","Flogging Molly","2010-03-02","https://i.scdn.co/image/ab67616d0000b27394c11c4451c60731208791b8","2","3","248986","https://p.scdn.co/mp3-preview/edd56972bbdcd60ced6292079029ea02569793e7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USA6G1041116","spotify:user:sebastianelisapfeifer","2020-07-03T16:54:31Z"
