"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:3sbBOn0ifcgoX3MfaTeFKr","Still Blazing","spotify:artist:78u1jLVBjPSXQVmHBV43yG","Alborosie","spotify:album:3hhWPRjFBsNYm3v3nbOqQC","Soul Pirate","spotify:artist:78u1jLVBjPSXQVmHBV43yG","Alborosie","2008-01-01","https://i.scdn.co/image/2f6db9fd9319c6d8e30ed034fd7a8f19fc41c65f","1","6","230573","https://p.scdn.co/mp3-preview/0c4eb3e34ee003d098118c1bc32439857860e421?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","GBEZT0800023","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:2PeRJj9lTSq7Eb3UHXLFK8","Rock Stone","spotify:artist:0CIwCGmQMqHqiblnZlFia1, spotify:artist:21J3YJTyq1biE3SvSNjzuf, spotify:artist:72T7x96EAqN2UWvAgobYfv","Stephen Marley, Capleton, Sizzla","spotify:album:0kJMrx4gL91xAf7VCQFKKI","Revelation Pt. II: ""The Fruit of Life""","spotify:artist:0CIwCGmQMqHqiblnZlFia1","Stephen Marley","2016-07-22","https://i.scdn.co/image/ab67616d0000b273e14e64594ca921d695110a04","1","18","277653","","false","0","USA2P1428034","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:0EKV1DjXLl9rpTCns8Kgsc","Boom Draw","spotify:artist:7a4td2FhkuH58dApiBvnrv","Julian Marley","spotify:album:4Iecs81eQV1IKnmjrYDkFP","Awake","spotify:artist:7a4td2FhkuH58dApiBvnrv","Julian Marley","2009-01-01","https://i.scdn.co/image/ab67616d0000b27395655ff32a30e93b61423d6f","1","2","339266","","false","0","USUG10900485","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:3viDOwEpwtIfdvtuDuFgj4","Dreader Than Dread","spotify:artist:6HzVTgf7SWVWNo93bT5TEv","The Architect","spotify:album:1Bk9L2bjpTpNuRY8OR0KGg","Foundations","spotify:artist:6HzVTgf7SWVWNo93bT5TEv","The Architect","2013-06-17","https://i.scdn.co/image/ab67616d0000b273b80c268ec18b71471590369b","1","3","184218","","false","0","FR6V81745384","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:09aLLGz6xaH8C86a6Fs4CO","New Heights","spotify:artist:1XTGADISSMRf8B4TcVGYUC","Ky-Mani Marley","spotify:album:7gxsX7K798LQQxe8z0ZtXe","New Heights","spotify:artist:1XTGADISSMRf8B4TcVGYUC","Ky-Mani Marley","2011-03-01","https://i.scdn.co/image/ab67616d0000b273cfb2dc1ee7139f97a5ca1f5f","1","1","180024","https://p.scdn.co/mp3-preview/b0c2f998e44bf8081b5f329965b9490b9a4230e7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","US4R31108106","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:0qbouIdcN4lrj49jem7TEz","Kingston Be Wise","spotify:artist:7BGR8y1VZAWK2oR4zD9COr","Protoje","spotify:album:1pKiBXWp9b8nhnBzEh91nA","The 8 Year Affair","spotify:artist:7BGR8y1VZAWK2oR4zD9COr","Protoje","2013-02-12","https://i.scdn.co/image/ab67616d0000b27320d29aee3e43a68541b4424a","1","3","251204","https://p.scdn.co/mp3-preview/6f2adbe541b53daf9072cf86fa95e791a62884c8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","US4R31228433","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:7a2FaJBUsniyDAOFoopHuM","Black Roses","spotify:artist:5mMuiFhh7faS7qxnTLRA6u","Barrington Levy","spotify:album:5GT7CLKowdpkKRFaiYXfmN","Original Ragga Muffin, Pt.1","spotify:artist:5mMuiFhh7faS7qxnTLRA6u","Barrington Levy","2015-11-13","https://i.scdn.co/image/ab67616d0000b273c9ae728eab2ea2dfc4466960","1","13","187600","https://p.scdn.co/mp3-preview/6045127372193ead03556ef3bf7c8c993baf277e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","TCACJ1561246","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:1hFQpuCbGRGriaWJsF7OeX","Le tour de force","spotify:artist:63vMehdxxRWq9HBZHskapk, spotify:artist:4oV1Fpf2CKsPDoTdC5dPLH, spotify:artist:7kV4pmJgdYg4Cn9ZK98Fky, spotify:artist:5oPAHkwat3dg3BkIPtMYed, spotify:artist:6qedJsffelXBfM43VGYuIb","L'Entourloop, Troy Berkley, Skarra Mucci, Ruffian Rugged, Blackout JA","spotify:album:7H78DgfDN6NbzaK8I0m6wX","Le savoir faire","spotify:artist:63vMehdxxRWq9HBZHskapk","L'Entourloop","2017-09-22","https://i.scdn.co/image/ab67616d0000b273a996b9479537e8beb9a64352","1","15","302554","https://p.scdn.co/mp3-preview/a7b200ad052b9a58fe931b05eaf9d8791c8a4187?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","FR2R01700710","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:2WPurGHHJunuAkFCczyEe3","Who Knows","spotify:artist:7BGR8y1VZAWK2oR4zD9COr, spotify:artist:2oZcMYiKpjaA2Et5mU3RPP","Protoje, Chronixx","spotify:album:3IKv7rPR3ChFwuwLxlLXiY","Ancient Future","spotify:artist:7BGR8y1VZAWK2oR4zD9COr","Protoje","2015-09-04","https://i.scdn.co/image/ab67616d0000b27334e23c89c63e78ad792d9a16","1","3","208466","","false","0","GBCLQ1502052","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
"spotify:track:07QuKUTu5O40AibYYPx98I","No Cocaine","spotify:artist:78u1jLVBjPSXQVmHBV43yG","Alborosie","spotify:album:2wrZVi0cgQtRhpYytAHpdD","Escape From Babylon","spotify:artist:78u1jLVBjPSXQVmHBV43yG","Alborosie","2010-04-15","https://i.scdn.co/image/ab67616d0000b2733c7b9de1430d2579612af854","1","2","254906","https://p.scdn.co/mp3-preview/b593c15874335374aa3215e6f14d54653d1fe779?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","GBBZV0953472","spotify:user:sebastianelisapfeifer","2022-02-05T16:37:26Z"
